1.0;3.30257617396327
2.0;3.305143991581903
3.0;3.307706050769944
4.0;3.310262372820802
5.0;3.312812978905627
6.0;3.315357890074357
7.0;3.3178971272566575
8.0;3.3204307112628344
9.0;3.322958662784867
10.0;3.325481002397238
11.0;3.3279977505579152
12.0;3.330508927609259
13.0;3.3330145537789493
14.0;3.335514649180843
15.0;3.3380092338158667
16.0;3.340498327572941
17.0;3.3429819502297766
18.0;3.3454601214538147
19.0;3.34793286080303
20.0;3.350400187726774
21.0;3.352862121566643
22.0;3.3553186815572786
23.0;3.357769886827197
24.0;3.360215756399618
25.0;3.362656309193227
26.0;3.365091564023005
27.0;3.367521539601018
28.0;3.3699462545371714
29.0;3.3723657273400045
30.0;3.3747799764174493
31.0;3.377189020077603
32.0;3.3795928765294425
33.0;3.3819915638836213
34.0;3.384385100153142
35.0;3.386773503254141
36.0;3.3891567910065756
37.0;3.3915349811349595
38.0;3.3939080912690756
39.0;3.396276138944637
40.0;3.398639141604056
41.0;3.4009971165970465
42.0;3.4033500811813715
43.0;3.4056980525234852
44.0;3.4080410476992347
45.0;3.4103790836944596
46.0;3.4127121774057274
47.0;3.4150403456409446
48.0;3.4173636051199843
49.0;3.4196819724753595
50.0;3.421995464252835
51.0;3.424304096912074
52.0;3.426607886827232
53.0;3.4289068502875724
54.0;3.4312010034981277
55.0;3.433490362580226
56.0;3.4357749435721594
57.0;3.4380547624297293
58.0;3.440329835026862
59.0;3.442600177156164
60.0;3.444865804529519
61.0;3.44712673277866
62.0;3.4493829774557345
63.0;3.451634554033871
64.0;3.453881477907692
65.0;3.456123764393939
66.0;3.458361428731961
67.0;3.4605944860842626
68.0;3.462822951537075
69.0;3.465046840100875
70.0;3.467266166710859
71.0;3.469480946227563
72.0;3.4716911934372776
73.0;3.473896923052652
74.0;3.47609814971311
75.0;3.4782948879854416
76.0;3.480487152364259
77.0;3.4826749572725113
78.0;3.4848583170619207
79.0;3.4870372460135397
80.0;3.489211758338202
81.0;3.491381868177016
82.0;3.493547589601791
83.0;3.4957089366155722
84.0;3.497865923153059
85.0;3.500018563081084
86.0;3.502166870199072
87.0;3.5043108582395037
88.0;3.5064505408683173
89.0;3.508585931685431
90.0;3.510717044225129
91.0;3.512843891956506
92.0;3.514966488283931
93.0;3.5170848465474394
94.0;3.5191989800231847
95.0;3.5213089019238577
96.0;3.52341462539911
97.0;3.525516163535946
98.0;3.527613529359176
99.0;3.529706735831801
100.0;3.5317957958554045
101.0;3.5338807222706228
102.0;3.535961527857432
103.0;3.538038225335634
104.0;3.5401108273652073
105.0;3.542179346546744
106.0;3.5442437954217842
107.0;3.5463041864731917
108.0;3.5483605321256
109.0;3.5504128447457095
110.0;3.5524611366427052
111.0;3.5545054200686295
112.0;3.556545707218758
113.0;3.558582010231925
114.0;3.560614341190884
115.0;3.5626427121227247
116.0;3.5646671349991506
117.0;3.566687621736919
118.0;3.568704184198099
119.0;3.5707168341904927
120.0;3.5727255834679332
121.0;3.574730443730653
122.0;3.5767314266255843
123.0;3.5787285437467484
124.0;3.5807218066355277
125.0;3.5827112267810715
126.0;3.5846968156205383
